Tweet	IsCureClaim	IsCheckworthy
" @USER I am reading an old favorite " " Tortilla Flat " " by John Steinbeck . To me . though written in the middle of the " " Great Depression " " it is a work for all time . "	False	False
@USER @USER @USER I knew it 's not life threatening , but people handled illness / medical conditions differently . It leads to severe depression for some , even though it 's not life threatening . Leading to alcohol or drug abuse for some . Some commiting suicide or involved in deadly car accident	True	True
" @USER @USER @USER @USER It 's mostly depression reinvented . Same game as we burn out . No it 's even more victimhood compliant . It 's like being a hero .	False	False
we were in the great jungkook depression and now he 's doing all of this i have n't even grasped it	False	False
Allah I hope that every indigenous bisexual muslims with depression is having a good day !	False	False
RT @USER : A growing number of people are turning to psychedelic medicines such as MDMA to treat depression , anxiety , and trauma . HTTPURL :/ ...	True	True
@USER what about the hundreds of thousands of regular kids who are now suffering from anxiety , depression , and a litany of other issues as a result of the lockdowns . What is crucial for them ? Do they matter ? The White House is now openly criminal with their messaging .	False	True
:loudly_crying_face: man post grad depression a mf ! !	False	False
i just discovered another skill that i cultivated during my depression / burnout sabbatical that turns out to be useful at work today and that is making shitty phone doodles	False	False
Bro what manga are y'all niggas reading ?	False	False
Fighting depression	False	False
Someone showed me this video about depression and i think of you are my always .	False	False
@USER @USER He knew in those circles they know a lot about each other . Also JP been speaking on her condition & the resulting depression she suffered bc of alopecia . Chris Rock make too many joke at the expense of Black women . Enough .	False	False
RT @USER : @USER I appreciate you putting this out there . As a person who struggles with depression , it is nice to know t ...	True	False
would offer to each other without any string attached . I did the bare minimum to be a good friend , he told me he has trust issues and did n't want to date ( also rejected my suggestion that he get some therapy for his depression ) , and now he 's pouting because I listened :down_arrow:	False	False
my depression is at an all time high as of late and being alive is hard and rough but sometimes all i need to hear is the first few notes of Heaven by Taemin and i 'm instantly cured	True	False
@USER @USER @USER How is it different ? BOTH have non-life threatening diseases . Neither have stopped acting , he 's documented his depression , so has Jada ... so what 's the difference besides her being black :thinking_face:	False	False
@USER that 's called depression . We go WAYYY back .	False	False
or i roll a j bec calming meditative process	False	False
Level - 9 - depression - what did you do with your life ? How did you miss this ? Did they do some kind of low key slow mint , under the radar ? How is it that you have to sell a small car for a big beaked navy ? What happened here ? What did you miss ? Why does everyone hate Henri ? Mint ? HTTPURL	False	False
My new thing im trying is depression but extreme denial about it	False	False
" Silver Haze strain is a 90 % Sativa dominant hybrid with a high THC range of 24 % . ( Skunk # 1 x Northern Lights # 5 , x Haze ) The aroma and flavour are pungent pine & earthy sweetness . It can treat depression , stress , pain and anxiety . Superb 4 daytime usage .	True	True
u know u got seasonal depression when the weather gets nice for one day & the whole day u feel euphoric , almost like u on mdma	True	True
Now I have post concert depression from a live stream	False	False
RT @USER : Many people take antidepressants as long-term maintenance . However , there is little evidence these drugs prevent relapse ...	True	True
“ work on ur own skills and put urself out there ” depression and anxiety levels immediately went down	True	True
" @USER @USER You want transgender people to live a difficult life because it does n't affect you and maybe you think it 's funny ?	False	False
Life is a rollercoaster . So many negative messages that flood us every day and try to drive us into depression . We have to find our inner peace of mind and thus strength to fight this madness , everything will be fine in the end , trust me ! :smiling_face: HTTPURL	False	False
The bad bunny post concert depression gonna hit hard tomorrow	False	False
Sometimes I feel discouraged but I forget why and I have to retrace my steps to remember #modernlife #lost #bummed ... HTTPURL	False	False
Well done and thank you to all the ladies of Cloverfield Street for attending the crafting programme.This program ... HTTPURL	False	False
RT @USER : Feelings of anxiety and depression can affect us all . If you need help with your mental health , you can refer yourself , ...	False	False
" Germany , once again the ' Sick Man of Europe ' as it was post-unification . The longer this protracted crisis continues , the more it starts to look like a depression , with lasting structural and hysteresis . Never mind the awful demographics .	False	False
So bored and back to sleeping all day ... hello depression , welcome back	False	False
@USER @USER @USER Stayed away from hex January 1 2020 due to depression and that ironically made the depression worse enjoy your lives it 's a dream	False	False
RT @USER : Adults who experience severe illness after contracting COVID - 19 appear more likely to develop symptoms of depression , an ...	True	True
@USER @USER Selling your land and sovergnity to china is the main reason . Your country is a great country with hard working people with dignity . They can rise and get over with this depression .	False	False
I learned that the people who go to these tournaments are n't shit . And I should have left at that point . It caused me depression because of how much I was bullied and talked down to .	False	False
@USER @USER Oh yes ... Depression , Anxiety ( GAD ) , ADHD , ( undx ) Autism , ( undx ) Dyspraxia ... It 's very c ... HTTPURL	False	False
RT @USER : Everyone including journalists please read this and understand it . @USER @USER @USER @USER @USER @USER ...	False	False
@USER & your going through depression & adoption right ? :face_with_tears_of_joy:	False	False
RT @USER : My fav tits acc got suspended #depression #sad #Egirl	False	False
I hate people and wish I could afford to stay at home every day . Is that #normal for an #introvert , or is it #depression ?	False	False
Even though modern medicine and techniques have seen a drastic improvement , mysteriously the general population prevalence of depression has not decreased .	True	True
RT @USER : Hey guys ... Here 's a really cool project I would normally be excited to post.But in my post-rug depression all I can muster ...	False	False
RT @USER : Everyone using social media must watch the documentary ' The social dilemma ' on Netflix . It 's about what the social media is ...	False	False
The genes I got really were all or nothing when it came to incurable things , huh ? Got UC , dermatitis , eczema , depr ... HTTPURL	False	False
No , no depression I 'm not inviting you in , stay away please do n't do this to me	False	False
Everyone goes “ omg how 'd you lose weight ” tbh most of my weight i lost was from depression .. yeah i did hit the gym a lot but i also was going thru ALOT & being a single mom doing all the running around took ALOT on me .	True	False
RT @USER : @USER My new #book delves into the experiences of a young woman trying to navigate life 's twists and turns . This c ...	False	False
RT @USER : no one talks about how depression causes memory loss	True	True
gonna do a dance workout today depression can catch these hands	False	False
" And I know the typical responses to that already . " " You can't heal a dead person " " and so on.News : You can also not ... HTTPURL "	False	False
Depression a big demon to deal with for all of us I was going on the bus , listening to music thinking the past thi ... HTTPURL	False	False
Everytime I stay at an Extended Stay Hotel , I take on the depression of every divorced dad who laid their heads here before me .	False	False
" there 's Muslims that do n't agree ? ? " " and whoever turns away from My remembrance - indeed , he will have a depressed ... HTTPURL "	False	False
@USER @USER @USER studies gon have to show peformative politics leads to a depression or being down right miserable	False	False
depression fucking me	False	False
talking to my parents gives me so much depression bro i literally dont know why	True	False
@USER FDR extended the Great Depression by almost a decade , Depression of 1920 happened under Wilson , Panic of 1893 happened under Cleveland , 1946 Depression happened under Truman , Carter gave us Stagflation , Democrats caused the Great Recession .	False	False
RT @USER : Depression is not a joke , you may see someone smiling but from the inside , they are not okay .	False	False
Must figure out how to clone my roommates cats before I move out so I do n't spiral into horrifying nightmarish depression	False	False
a semantic wiki with rx interactions linked out to DOIs like this would be immensely valuable for people with complex / idiopathic disease clusters and their doctors alike . and free . meanwhile for-profit clinical platforms march ahead with predictable stratification of access .	True	True
The value of assets can melt away like snow in sunshine , and in certain cases assets can even become liabilities . ... HTTPURL	False	False
facts about me ! - any prns ( people mainly use she / her ) - dance is my thing ! - bisexual-i have 3 different ed 's - se ... HTTPURL	False	False
The insecurities.The fears . The doubts.The anxiety.The depression.They are NOT your fault . You are strong ... HTTPURL	False	False
" Stress causes headaches , anxiety , depression , emotional disorders , heart problems , high blood pressure & the like & about 43 % of adults suffer from the effects of stress . #Hypnotherapy can help ! Find out more on our website ! Chester Wirral	True	True
RT @USER : Pro surfer Koa Smith always pushed boundaries — finding bigger waves , taking his body to the limit . Then a 2018 head injury ...	False	False
We sincerely hope that is no hyphen in postpartum depression .	False	False
@USER liking my tweet legit made my week , my depression is cured , thanks man	True	False
RT @USER : Get me out of this depression , I do n't even have the energy to get dressed anymore :( HTTPURL	False	False
can u believe my brother asked why i have depression if i didnt lose anyone . ?	False	False
After today my life has been turned totally upside down , for the worst or the best is the question , who knows ? I 've plummeted the deepest I 've ever been in my depression ever At the moment . Smfh . I will always love you woman ...	False	False
Depression 's a helluva drug / u / IEatTheBones #dankmemes #memes HTTPURL	False	False
Yael saying she felt heartbroken for Petra at the mother 's day brunch bc no one was there for her and she had post partum depression and she felt so alone until Anezka said nice things about her , same girl same	True	False
@USER I have a list of problems and I too have never treated a co worker badly even when my coworkers treated me badly , and yes it 's a privacy violation being told about your coworkers depression .	False	False
" when a human being takes his life in depression , this is a natural death of spiritual causes . the modern barbarity of “ saving ” the suicidal is based on a hair-raising misapprehension of the nature of existence .	False	False
LEFT ON THEIR OWN My latest country incest story . Depression era twins getting at it on the back porch and around ... HTTPURL	False	False
The suit felt wrong on him . Maybe it was doing nothing after all to conceal this curious Depression which showed up in no stock market or year-end report .	False	False
@USER hell no youre so interesting like adhd and depression ? ? ? theyd be so complex and people would start simping over u and kining u bc ur relatable	False	False
" " " For people without comorbid conditions healthcare and policy organisations should invest in core CBT " " Effectivene ... HTTPURL "	False	False
" Depression and Anxiety getting the best of me but as long as " " Betty Mae Hall Wright " " my mother spirit keep coming to me like it did last night just thinking about it right now it may or may not help with my issues . "	True	False
" @USER @USER @USER @USER Did they teach you how to do a " " key bump ? " " HTTPURL "	False	False
Getting ready to do a house flip , but its my brain :sparkles: :blue_heart: :sparkles: Going to the brain store anybody want anything ? Maybe depression ? My last drop of serotonin ? Maybe you want some adrenaline and anxiety ?	True	False
Thanks to @USER ' s dog my depression is over and i can go to a party tonight	True	False
RT @USER : all this anger and depression .. i js need to stay away from everyone	True	False
i talk about life before mental illness but i was actually sick during this time . like i had really bad panic attacks , anxiety , impulsivity , drinking issues , paranoia , depression . & had a bipolar assessment at 25 , but it was n't until 30 that psychosis stopped me being functional	True	True
RT @USER : 2521 has not even end yet , but here i am already feeling the post-drama depression :pleading_face: :loudly_crying_face: #TwentyFiveTwentyOne	False	False
@USER @USER @USER @USER It 's the shame for me . Not even acknowledging the depression this person is experiencing and the guilt tripping with the I care crap . None of that came from a “ do no harm ” place .	False	False
@USER No offense sir , but please watch a slow-motion UFC face slap strike . You will notice the impact depression on the face , where Smiths hand does not create a impact strike depression on Rocks face . It 's 100 % fake .	False	False
the government makes me want to unalive myself alot more than my depression	False	False
Interesting init how English people are more arsed about an English player than a French one , cos that 's super dupe ... HTTPURL	False	False
Depression brought by family can't just be cured by praying , miss .	True	False
new addition to my depression playlist	False	False
" @USER @USER Sadly there 's no improvement visible to patients . A patient suffering from depression waits 3 wks to 6 mths for 1st appointment . Mike King offers faster service , but charges at $ 110 / hr .	True	True
@USER My grandfather was a share cropper during the Depression . Worked hard enough to get someone with money to sponsor him getting a loan to buy a farm . Started raising chickens at the beginning of the Perdue era . Did n't owe anyone a dime when he died . Not the way it is today .	False	False
@USER @USER I 've been labelled bipolar then schizoaffective . I only have depression though . MI5 V2K gave me induced schizophrenia for 6 months about 3 years ago . It went away when i was retired from the project . I know i 'm lucky to get away from the torment .	True	True
The internet was fun until we all got depression from it	False	False
" " " Be a Zelensky " " tweets , How much of an asshole Will Smith and / or Chris Rock are , " " Why should we care about what these millionaires do ? " " , Celebrate hate , " " We live in a society " " depression tweets , and all the memes , movie references and artistic takes you could think of . 4/4 "	False	False
@USER @USER @USER @USER You 're so smug yet have n't shown a shred of evidence , access to HRT and surgeries reduce suicide and depression , this is a proven fact , if you have evidence to the contrary , show it HTTPURL	True	True
ITS NOT THE SAME AS IT WAS ? ? ? DEPRESSION ERA ? ? ! / ! ! - 8	False	False
@USER We still have to think of our finances but not to the point that it will start putting us into depression , with this economic situation one has to be able to come up with diverse means to earn from the services they provide why sit on that knowledge click HTTPURL HTTPURL	False	False
@USER When the Great Depression 2.0 finally hits and sends both the crypto and equities markets into a multi-year black hole they can all get jobs as shoe shiners	False	False
Just a reminder to avoid disappointment and depression expect nothing from nobody .	False	False
Mastering our emotions is the key to everything . Some days require you to cry other days require you to rise to the ... HTTPURL	False	False
It 's an endless sequence .. A feasts on b feasts on c and so on and so forth .. On and on it goes .. Forever and ev ... HTTPURL	False	False
" Many psychosocial risk factors associated with adverse #BirthOutcomes ( eg anxiety , depression ) are n't regularly addressed during routine #prenatal care .	True	True
why can't i just treat my depression by adopting the two guinea pigs and the pocket pitty I found on craigslist , hmmm ? i do n't see the issue	False	False
@USER I can relate . Nobody really understands . Depression just kills your feelings , life , emotions , etc . W ... HTTPURL	True	False
Worried you might be depressed ? Check out this MyHealthfinder resource for information on how to get help : HTTPURL #HealthTipTuesday :red_apple:	False	False
Yeah , it 's been something like this over the last two months for me . :) To feel everything intensely till the bod ... HTTPURL	False	False
Lol let me keep it going , Cuz y'all anti guns until oil & food shortage , famine & Great Depression than you will see that they was n't overseas knuckling up for gas :fuel_pump: or slapping the animals u eating :woozy_face:	False	False
RT @USER : Giving up drinking was only the beginningIm now addressing the actual reasons why I picked upDoing it stone cold sober ...	False	False
@USER bc depression	False	False
" @USER @USER @USER And seriously how did he not get depression ? ? Even just the events of S1 would have been enough for me	False	False
RT @USER : @USER @USER Now this couple know what the rest of us feel , having to put up with second-rate life in Br ...	False	False
RT @USER : Message	False	False
I love Mayoi , she 's the most beautiful child i 've ever have . She cured my depression	False	False
I been going through this since I started last year , it gets hard to stay tight lipped while climbin out of my depression through DJing . My grind for the love of the art has a price , but the fact that promoters take a chance on a new DJ like me is worth my time to say thanks . HTTPURL	False	False
Sending love :red_heart: To those out there fighting depression in silent ... Please stay strong and keep fighting . :red_heart: :red_heart: :red_heart: ... HTTPURL	False	False
Look at this nigga caring about people feelings :face_with_tears_of_joy: :face_with_tears_of_joy: HTTPURL	False	False
Next stop is to support our neice @USER HTTPURL who runs the London Half Marathon on Sunday for #mentalhealth charity @USER in honour of her Dad Paul who took his own life after deep depression #londonhalfmarathon #halfmarathon HTTPURL	False	False
post concert depression kicking my ass HTTPURL	True	False
sometimes when i take a massive shit i get postpartum depression	False	False
17745 . Languish v . Lose or lack vitality . languish for droop or pine for . Languish under suffer under ( depressio ... HTTPURL	False	False
@USER To provide more education on mental health related topics throughout education for all students . Teach kids to recognize the warning signs of early depression in their friends . Teach kids what abuse looks like and how to combat it . [ I have more thoughts , but you get it . ] ( 7/7 )	False	False
How is Machine Gun Kelly 's album doing so well , my guy romanticises depression , suicide and abuse yet people love it :face_with_tears_of_joy:	False	False
Fuck it , I 'm not ashamed.ADHD , Anxiety , prob Depression , parent issue , and anger issues comes for free with ADHD ... HTTPURL	True	False
Depression ( major depressive disorder ) is a common and serious medical illness that negatively affects how you feel , the way you think and how you act . Fortunately , it is also treatable . HTTPURL	True	True
" This online workshop is relevant to anyone who intends to improve sleep quality , reduce depression & anxiety and enhance the quality of life .	True	True
One of many more to come.Our first Gig for Men to met up and Lear 1 or 2 or more about mental health and depressi ... HTTPURL	False	False
@USER “ Her abuser ” lol was n't she the one slapping him in public and lacking fun of his depression lol .. She did n't seem that uncomfortable using his name to promote her ridiculous song where she says he dumped her ass and replaced her in two months :skull:	False	False
@USER @USER Well , I do n't get people killed , or try to drive young people to depression and suicide , so that makes me way better than your boy ronnie . Only GOD gets to judge people , so get back into your lane .	False	False
why would you make an antidepressant that can cause worsening symptoms of depression . that 's just a depressant	True	True
this thread singlehandedly cured my depression	False	False
One of the greatest .	False	False
I relate to Stede so much tho , I have a problem and I 'm unhappy and go into a bad depression so I 'll run away start something new and then I 'm dragged along with so many wonderful and horrible things happening to just run away again try to fix the first thing even tho I cant fix	False	False
@USER @USER I do n't have any crypto friends , i live in a third world country in Africa , and I 'm a college dropout , because of my depression , I 'm here just tryna make it , I 'm sure you do giveaways to help your community by a random twitter picker , and sometimes supporting your loyal community	False	False
7 Daily Habits For Managing Depression HTTPURL	False	False
Hello depression . Hit me like a ton of bricks today . I 'm feeling so hopeless and usless , that I 'm actually nauseous .	True	False
2521 giving us depression while business proposal giving us butterflies :face_with_tears_of_joy:	False	False
To be completely honest , I was a huge dick after I ran away from home . For the first time I felt something . I felt the impact of my childhood and the depression that came along with it . I 'm still feeling this impact and my best friend endured all of my moodswings back than .	True	False
@USER You have a depression room ? What ?	False	False
i come on this app for my daily dose of depression and it works every time HTTPURL	False	False
@USER slaying depression	False	False
VITA SALVATA 2022 SALVATO CURED MY DEPRESSION CURED MY CHRONIC ILLNESSES HTTPURL	True	True
To those person who suffering from depression and anxiety .	False	False
RT @USER : @USER That 's how Nipost in Surulere stole my goods worth 100k around 2019 . I waited all through 2020 . They came up w ...	False	False
& his fat ass some where living his best life	False	False
happy birthday to my depression era ! ! #MyTwitterAnniversary HTTPURL	False	False
Fuck depression & birth control	False	False
RT @USER : Loved . #leadwithlove @USER #love #dream #instagood #me #follow #followme :red_heart: :smiling_face: #videooftheday #inspiration # ...	False	False
Mother Nature 's menopausal , crazy , psychotic ass ! That 's for sure ! ! Several days in the 70s then back in the 20s & snow ? ? ! ! ? ? What the Hell kind of shit is that ? ? ! ! ? ? No wonder there 's a lot of depression in Ohio ! Stephen is renting his house out to his cousin & his family .	False	False
i was telling somebody about how bad my depression room was before i cleaned it & their response was “ do better . ” like do n't you think i wish it was that easy you stupid bitch . this why ion talk to ppl about my depression fr . like at all .	True	False
RT @USER : Add this one to your diary ! :tear-off_calendar: On the 13th April we will have Jean Beaumont join us to discuss Australia 's Great Depress ...	False	False
RT @USER : Mrs WILF is doing a LIVE show on postpartum depression and anxiety with her friend tonight . I 'll be modding the chat ! ...	False	False
Duh ! Cancer Patients Are at High Risk of Depression and Suicide , Studies Find HTTPURL	True	True
@USER just cured my lifelong depression	True	True
@USER I know sey you no de go church but abeg , get church mind small , make depression no go kill some people .	False	False
With the help of a few conversations and some time exercising mental tools , I 'm feeling a lot better . I 'm excited for what the rest of my day has for me .	False	False
English Word of the Day : Trigger . This verb means cause . Eg . His depression was triggered / caused by bullying at school .	False	False
Saved 20,000 from #depression . Peace begins with a smile :slightly_smiling_face: :grinning_face_with_big_eyes: :smiling_face_with_smiling_eyes: :grinning_face: :grinning_face_with_smiling_eyes: :beaming_face_with_smiling_eyes: :slightly_smiling_face: :grinning_face_with_big_eyes: :smiling_face_with_smiling_eyes: :grinning_face: :grinning_face_with_smiling_eyes: #socialresponsibility #SocialJusticeChampion	False	False
RT @USER : Let me add some more : Tearing down Global Supply ChainUnprecedented Commodity inflation Enormous food shortages expected glo ...	False	False
" Lane Meyer ( John Cusack ) sinks into depression when his girlfriend dumps him for jock Roy Stalin , the high school ski racing champion . From the absurdly twisted mind of writer / director “ Savage " " Steve Holland , the 1985 comedy “ Better Off Dead ” on the big screen tonight at 8p m ! HTTPURL "	False	False
In depression	False	False
There are many factors that can contribute to the ill health of aging parents . This may include lack of exercise , more stress , financial problems , and depression HTTPURL #challengesinelderlycare	True	True
@USER he gave you collarbone . Is n't that enough to cure your depression ?	False	False
This is my favorite part of the day . Cuddling with my hubby for a few minutes before he goes to work at night HTTPURL	False	False
RT @USER : Whenever I have pretty bad depression , I listen to podcasts that make me laugh and put me in a good mood . My go-to ones are ...	True	False
Who Is Jessica Chastain ? Jessica Chastain Tribute To Her Sister Who Died By Suicide Due To Drugs And Depression HTTPURL	False	False
Exercise may reduce depression symptoms , boost effects of therapy • News Service • Iowa State University HTTPURL	True	True
@USER @USER @USER @USER @USER So was Chris rocks behaviour right ? - insulting a women who has been vocal about the depression losing her hair has caused her . Will Smith should have reacted differently of course he should but I can see why he did it .	False	False
RT @USER : #DepressionNotDeadNftThis photography collection is about #mentalhealth and how everyone who has fought through depre ...	False	False
You know what the absolute worst part of depression is ? How it sucks the joy out of everything . I do n't even have ... HTTPURL	True	False
@USER song that cause my depression fine line by harry styles	False	False
In conjunction with April Fool 's day , let 's not prank on issues like this . 1 ) mental health / suicidal / depression 2 ) L ... HTTPURL	False	False
@USER Depression 1 - 0 Joy	False	False
I have depression ( Yeah ) , I 'm so emo ( Yeah )	False	False
I can not stress this enough , I simply do NOT want to :sparkles: e x i s t :sparkles: . Gotta love anxiety mixed with depression .	False	False
Twinkle Stars , from the same mangaka as Fruits Basket , is twice the tears this one also handles heavy topics of s ... HTTPURL	False	False
RT @USER : This . 100000 % this . It is n't just about playing video games . There 's so many more variables involved that people do n't ...	False	False
50/03 / 08 75:82 : 54 مesufferers of depression , who can elect to keep their feelings privathttps :/ / t.co/GCFWEgX4VB HTTPURL	False	False
" RT @USER : @USER Keep talking about suicide ; make it OK to talk about depression and suicide . And get the free " " Safety Plan " " ... "	False	False
RT @USER : Consequently , patients with the behavioral subtype of FTD ( bv-FTD ) can be initially misdiagnosed as having a psychiatr ...	True	True
@USER Oh my gosh you have no idea how much I needed to hear that . Been losing all interest in everything and depression is hitting hard . Thank you ! HTTPURL	True	False
depression moment	False	False
" @USER @USER As a depression sufferer I agree . He 's in a very dark place . He 's reactive , cognitive abilities are not a hundred percent , looks like he 's experiencing " " magical thinking " " . He does n't look himself . "	True	False
its been 5 years since my first bangtan concert ... so anyway thanks for the depression reminder snapchat	False	False
@USER Totally agree with that . As someone who has fought a battle with clinical depression , I 've encountered insensitivity beyond description	True	False
" Many know Bethany Meloche as a positive motivational speaker , world traveler , CMTA advisor , & author of " " How Should a Body Be ? " " In this webinar , we peel back the curtain & discuss Bethany 's struggles with loss of ability & depression . Register now : HTTPURL HTTPURL "	False	False
Fuck it . Im opening again , for the same reasons and trying to get out of this depression 5 slots , feel free to DM m ... HTTPURL	False	False
14 year old me on runescape helping a 31 year old man with his depression HTTPURL	False	False
My Saving Grace ( Clinical Depression Awareness HTTPURL HTTPURL	False	False
i was diagnosed with anxiety , depression and ADHD in 1995 . In 2000 I was diagnosed with Borderline Personality Disorder . In 2013 I was diagnosed with PTSD and in 2015 was diagnosed with bipolar disorder . WHICH ONE / s are accurate ? ? i think only the PTSD	True	True
" So I 've mentioned that I use art to combat anxiety and depression . But today I need a title more help , so I did an ice bath for 10 minutes . This #8bit is a representation of what I saw when I looked up and closed my eyes ...	True	False
RT @USER : Quote from a suicidal mind : Always ask yourself if anybody will care if you are not here anymore . #BPD #suicidal #depr ...	False	False
i have been informed that this is , in fact , depression	True	False
eg , I was born with autism which was n't diagnosed til I was 31 , as well as an anxious personality and predisposition to depression . The trauma of living as a girl with undiagnosed autism in a misogynistic allistic world fucked me up so now I have even more mental illnesses ! Yay !	True	False
" RT @USER : 21 . There will come a time when your doctor 's words of consolation - " " keep at it , you 're getting better " " - will ring hollow ... "	False	False
tw : @USER / abuse r @USER , mental health If you think laughing at sexual assault , r @USER , depression , anxiety , self h @USER , ju ... HTTPURL	False	False
" Tales from life with chronic pain and illness , anxiety , depression and suspected executive dysfunction , and a confession of my subsequent grossness :	False	False
On The Door by The Strokes is about depression / suicide and you can't change my mind	False	False
@USER Depression :sparkles:	False	False
RT @USER : Average millennial takes SSRI 's combined with caffeine and constant blue light , and wonders why they can't sleep and h ...	True	True
Frankly speaking i 'm suffering from depression and anxiety because my grandmother passed away . , :loudly_crying_face: :loudly_crying_face: :loudly_crying_face:	True	False
RT @USER : helphttps :/ / t.co/PMM9upSJuQ#healing#hope #inspiration #inspire #IntrusiveThoughts #KeepTalkingMH #love #Loveyourse ...	False	False
#stress #wellbeing #warwickshire #coventry #anxiety #mentalhealth #depression #health #mindfulness #stressmanagement #covid #yoga #knitting #arts #olderpeople #crafts @USER @USER @USER @USER “ Ekta Unity supporting Stress Awareness Month-APRIL ” HTTPURL HTTPURL	False	False
RT @USER : Tropical Depression Thunderstorms , Very Heavy Rainfalls , Strong Winds and High Waves :red_circle: :warning: :high_voltage: :high_voltage: :water_wave: :water_wave: :water_wave: :comet: :comet: :comet: :sweat_droplets: :sweat_droplets: :sweat_droplets: :droplet: :droplet: :droplet: HTTPURL ...	False	False
How Travis Scott Is Supporting Kylie Jenner After She Revealed Struggles With PostPartum Depression ! :heart_suit: :fire: :heart_suit: :fire: :heart_suit: :fire: :heart_suit: HTTPURL	False	False
A thankful heart is the best medicine of all . It 's the enemy to depression and isolation . It allows us to get our eyes off ourselves and be grateful for our blessings ! HTTPURL	False	False
@USER @USER Content warning : good characters , family bonds , depression , respect and just watch it please , it 's so beautiful	False	False
and the depression sets in	False	False
struggling with depression , would almost imply I 'm bad at depression when in fact I am very proficient at being depressed	False	False
The hardest part of depression will always be the swings . I do n't feel like shit a good amount of the time , but then I 'll totally change who I am overnight and go into an episode without warning and it sucks so much .	True	True
@USER @USER You think being gay or hetorsexual is all sex ? It is also about valuing people . Li ... HTTPURL	False	False
" @USER Saved me from debilitating depression though , when prescription drugs all failed . Does n't take much ( or often ) to pop me out of that dreaded hole .	True	True
@USER @USER Wow ! I have been a patron for a while & am now reading your posts ! ( tx Depression ) I want to than ... HTTPURL	False	False
Why perpetuate false narratives that contradict scientific research ? Relationship troubles , not mental health , lie ... HTTPURL	False	False
RT @USER : Does psychological treatment of major depression reduce cardiac risk biomarkers ? Yes , CBT increased HRV in patients with ...	True	True
RT @USER : yeah and people in the 90s and 00s let abusers and criminals freely make music , in todays world we should encourage women t ...	False	False
also like it is not ableist to suggest someone with depression to change their habits ? ? ?	True	True
now i know why people avoid me it 's depression ableism	False	False
@USER @USER @USER Eh , we 're still way above baseline consumption relative to pre-pandemic . Consumption could pull back without it having a significant impact . But we certainly could get a mild recession . The unrealistic scenario to me is the hyperinflationary depression everyone is predicting .	False	False
@USER Hello ! This might be up your street ? If it is , any kind of signal boost would be really appreciated :)	False	False
@USER Only thing here , long term illness - especially of the kind long covid produces is likely to lead to increased anxiety and depression I would have thought so how much is directly attributable to the overall symptoms ? That is n't to say it does n't have a direct role . Maybe dual ?	True	True
One of the reasons why I stopped drinking is how alcohol just made my depression worse ! Yoh ! I 'd always wake up feeling like shit , the anxiety ? Yoh ha . a :pensive_face:	True	True
Eyes on the prize :eyes:	False	False
@USER i had to dnf it cause it put me into a depression episode :loudly_crying_face: :loudly_crying_face:	True	False
being a mom is great until i do n't get to shower or sleep for days or get anything done & fall into depression :)	True	False
" @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER " " SWEET PEACEFUL DREAMS " "	False	False
seasonal depression HTTPURL	False	False
Right ! @USER is the worst kind of operator !	False	False
I 'm sorry but there 's nothing more real and humbling than post-concert depression	False	False
in a video Singiphile sent while in this outfit , her booty did the little jiggle thing and i felt my depression goi ... HTTPURL	False	False
South Africa is being ANC as i type . Lot of young people will enter into a MASSIVE depression and the economy will fall because of incompetence of the government .	False	False
RT @USER : depression comix #500 - HTTPURL HTTPURL	False	False
I do NOT have depression :)	False	False
Why do we even have school if everyone hates it and it gives depression , anxiety , stress , ETCWhy do people run sch ... HTTPURL	False	False
Man saved an orphaned bear from being euthanized , the bear 's unconditional love saved the man from depressionhttps :/ / t.co/8LJgypWzAv	False	False
I feel like I 'm in a season depression meaning I have no shows to binge watch so I 'm sad	False	False
@USER How to handle depression , rejection and mental health issues .	False	False
This is fake news by a lying @USER brown-noser . The fact is that PM @USER & his gov't was dealing with the biggest economic recession since the Great Depression in 2009 . The libtards do n't mention this . Canada did well handling this economic crisis . #cdnpoli	False	False
Sugar daddy is here who 's in weekly allowance #singlemum #ptsd #depression #heartbroken #singlemum HTTPURL	False	False
RT @USER : Negative situations do n't make you depressed . They leave you feeling sad & angry . When you learn to address these emotions i ...	False	False
RT @USER : @USER Hi Justin , I want you to know you are not alone , I struggle with anxiety and depression too . Hang in there ...	False	False
RT @USER : I laugh myself out of depression :sparkles:	True	False
@USER I love how much depression inspires us .. I always have lots of amazing ideas for art during depression period )	True	False
My Depression and Suicide Attempts.Read : HTTPURL	True	False
" BHM Beats - 6 Dogs x Lucki Type Beat " " Depression " " - HTTPURL "	False	False
@USER It 's absolutely obscene that children can get life altering , unnecessary treatments from so called medical professionals . No child can give Informed consent to these drugs , they 're unwittingly walking into a lifetime of pharmaceutical intervention & possible depression	False	False
Time & having the gut feeling that what I 'm making currently is n't good & is sending me down in a spiral depression ... HTTPURL	True	False
MY DEPRESSION IS A BITCH BUT I AM A BIGGER ONE	True	False
RT @USER : @USER So many things r coming ... 5G , Climate change , food crisis , digital economy , economic depression ...	False	False
